,t,median,stdev,t (days),Probability density,Cumulative probability,T,lnfO2,P,Ea,C0,C1,b1,Profile
213,265.8690533,,,,,,1193.384518,-17.81158614,0.3503653,220976.6991,0.850944659,0.843633771,26.41535184,Ol2B
214,313.829969,,,,,,1222.934684,-18.22623275,0.52510708,220497.7808,0.850403628,0.843070202,1.132358994,Ol2B
215,85.76894555,,,,,,1205.112257,-18.09065563,0.475240545,217511.4422,0.850438104,0.84377564,41.60682884,Ol2B
216,14.08460183,,,,,,1216.769236,-18.20621897,0.332611942,184365.5231,0.850525341,0.842826313,31.63414279,Ol2B
217,1.852889919,,,,,,1207.479385,-18.37503189,0.317143979,167119.4762,0.850633608,0.843968557,34.43545223,Ol2B
218,55.5816466,,,,,,1209.701625,-17.53665215,0.368326857,202690.2163,0.850448283,0.843192095,32.63641015,Ol2B
219,62.11390763,,,,,,1198.467788,-18.1674415,0.440007436,202852.0718,0.850941238,0.843901256,9.645925995,Ol2B
220,123.2685184,,,,,,1183.184306,-18.66186145,0.485433005,204859.2902,0.850899564,0.842872559,29.15932058,Ol2B
221,13.01476408,,,,,,1201.593686,-17.93361065,0.403394346,186931.7884,0.850883067,0.843413987,35.87836504,Ol2B
222,344.2581034,,,,,,1223.914917,-18.08561072,0.446107146,220664.3718,0.850512406,0.842485138,22.04931186,Ol2B
223,22.32600139,,,,,,1175.728089,-18.39492795,0.574423556,186070.3884,0.85074857,0.843338534,15.3737346,Ol2B
224,240.908166,,,,,,1189.593046,-18.3369714,0.413485596,220071.2014,0.850741389,0.843519288,35.80594172,Ol2B
225,156.53081,,,,,,1196.964802,-18.03942701,0.270118387,213845.6408,0.850422796,0.843075448,34.9743095,Ol2B
226,34.15125833,,,,,,1207.766832,-19.29822829,0.235795002,198392.0682,0.850553144,0.843762908,27.68558855,Ol2B
227,164.8276353,,,,,,1195.004026,-18.53973944,0.558071787,208427.4035,0.850444218,0.842719443,27.90485061,Ol2B
228,110.3034233,,,,,,1212.316644,-18.51461019,0.325000879,205250.209,0.85063347,0.842585279,18.05801748,Ol2B
229,6.065868313,,,,,,1216.137463,-19.0987493,0.377340665,182089.0878,0.850587776,0.843875735,37.80156701,Ol2B
230,5.830324061,,,,,,1200.314059,-18.64837989,0.443812605,177408.154,0.850462637,0.843462423,40.18557854,Ol2B
231,19.62975777,,,,,,1203.744302,-18.71480865,0.403270063,193316.9025,0.850378886,0.84359298,35.61421534,Ol2B
232,4.19107331,,,,,,1212.323012,-18.98206716,0.538800634,180717.9047,0.850930251,0.843749371,39.1428975,Ol2B
233,353.6194214,,,,,,1214.177624,-18.91527347,0.518061232,218843.1296,0.850517855,0.842650866,25.52784111,Ol2B
234,3.286332994,,,,,,1203.978315,-18.12503243,0.454004634,173041.8413,0.850999735,0.843343504,35.60767019,Ol2B
235,16.31475839,,,,,,1168.275258,-18.18459337,0.451160118,188674.0366,0.850365885,0.843475223,38.93639159,Ol2B
236,258.5763091,,,,,,1186.312932,-19.0782575,0.448059213,213977.6985,0.850693121,0.842827445,28.36226004,Ol2B
237,22.40458795,,,,,,1201.398346,-19.00668144,0.281266725,191733.0243,0.850672763,0.843600795,24.75621236,Ol2B
238,12.74569922,,,,,,1197.737061,-19.07963548,0.391487434,185565.4055,0.850476526,0.843529561,38.95927635,Ol2B
239,4.450665001,,,,,,1192.681344,-18.39696275,0.374099874,181956.5972,0.850640588,0.843618037,39.86478686,Ol2B
240,36.34462099,,,,,,1225.591856,-18.77203807,0.382407088,200212.7635,0.850716712,0.843126321,33.30520388,Ol2B
241,5.438041742,,,,,,1202.965518,-18.97484634,0.416634908,184307.3078,0.850689575,0.843927921,34.08167086,Ol2B
242,12.83649862,,,,,,1199.10025,-18.38192886,0.521755887,189443.2042,0.850927921,0.843756233,27.73428675,Ol2B
243,4.666945025,,,,,,1211.981848,-18.20948636,0.386214134,177796.7859,0.850709354,0.843404009,40.38727927,Ol2B
244,20.43826502,,,,,,1224.370156,-19.15453048,0.380657192,190762.9253,0.850721057,0.84331939,22.87893676,Ol2B
245,21.8344673,,,,,,1217.4963,-18.70109093,0.260808878,194362.5818,0.850933971,0.843273896,31.09656001,Ol2B
246,41.33146727,,,,,,1199.615355,-18.45080735,0.348636387,198629.3441,0.850762926,0.843941428,15.44226568,Ol2B
247,162.3547848,,,,,,1195.047921,-18.66298577,0.358185054,209608.0325,0.8505749,0.842958967,30.84697407,Ol2B
248,199.9868147,,,,,,1194.561661,-18.53014851,0.512628938,209648.8514,0.85073579,0.84261511,9.181046465,Ol2B
249,93.84256528,,,,,,1216.65723,-19.28428825,0.411711214,203317.3924,0.850640732,0.842629004,30.77578815,Ol2B
250,94.73778676,,,,,,1218.508116,-18.6677065,0.354947371,214854.6606,0.850360434,0.843512276,39.41682623,Ol2B
251,5.13801321,,,,,,1222.19045,-18.1370019,0.372977869,182512.3752,0.850962997,0.843621659,31.22028272,Ol2B
252,15.05424787,,,,,,1184.079066,-18.64936961,0.384855916,184803.3668,0.85049753,0.843323081,38.83271634,Ol2B
253,82.94209182,,,,,,1206.407458,-18.44826912,0.477922058,209735.9592,0.850454555,0.84366968,30.12115695,Ol2B
254,95.78344133,,,,,,1187.719144,-18.29481004,0.335341,204696.7504,0.85052318,0.843670389,11.47956505,Ol2B
255,11.76775855,,,,,,1196.125022,-17.77853193,0.417909057,190377.8656,0.850793008,0.843846086,29.48032009,Ol2B
256,113.5597583,,,,,,1204.538987,-18.70290958,0.421826722,211794.5957,0.850413491,0.843381675,36.95129272,Ol2B
257,14.76097603,,,,,,1204.274708,-17.94355124,0.400639378,185507.4465,0.850794012,0.843375691,29.65014977,Ol2B
258,14.76477862,,,,,,1194.121123,-18.42908165,0.336299709,181999.5468,0.850869305,0.842930032,31.76511129,Ol2B
259,312.3396406,,,,,,1204.167453,-18.28418812,0.510199591,218894.1617,0.850862342,0.843212382,14.10517426,Ol2B
260,209.2270993,,,,,,1188.136929,-18.79091612,0.362636095,213232.7664,0.850531579,0.843648728,15.21379797,Ol2B
261,45.94439521,,,,,,1199.715194,-18.44616825,0.501413408,195709.8971,0.850891249,0.843056893,8.000684198,Ol2B
262,6.454842945,,,,,,1194.522911,-18.6066783,0.456365399,185868.21,0.850239854,0.843870376,41.14397239,Ol2B
263,9.514047444,,,,,,1202.581241,-18.98899429,0.461019727,173546.1283,0.8509216,0.842827379,16.56847138,Ol2B
264,38.91460447,,,,,,1226.297138,-18.89721375,0.355311095,195961.4608,0.850613407,0.843301726,22.07221627,Ol2B
265,170.0056599,,,,,,1219.593582,-17.94368233,0.391266743,217960.0705,0.850629907,0.843551388,26.85262706,Ol2B
266,118.5921186,,,,,,1208.449614,-18.76691533,0.493346731,209784.616,0.850976798,0.843168941,19.34131562,Ol2B
267,16.44312669,,,,,,1190.159036,-18.63328535,0.288980094,178817.1068,0.850438635,0.842999175,5.273070226,Ol2B
268,32.6613611,,,,,,1187.929432,-18.54401794,0.40573961,189782.6621,0.850431472,0.843435613,8.719520961,Ol2B
269,12.25250186,,,,,,1201.965409,-18.4683631,0.404934382,183977.634,0.850903332,0.843761795,25.72510762,Ol2B
270,38.80698246,,,,,,1188.78811,-18.69848041,0.320944597,198334.5452,0.850777861,0.843975232,22.96263962,Ol2B
271,5.380787366,,,,,,1207.836169,-18.39199353,0.40092603,185668.4302,0.850292348,0.843717495,42.34192079,Ol2B
272,99.10971606,,,,,,1202.676061,-19.52696396,0.392757594,203087.5505,0.850891404,0.84281271,27.90665585,Ol2B
273,331.9484503,,,,,,1192.149677,-18.5923758,0.353833422,222535.3886,0.850764114,0.843135673,37.69638811,Ol2B
274,67.69831171,,,,,,1195.776357,-18.65383896,0.214777089,202036.5056,0.850431345,0.843104883,35.19544427,Ol2B
275,8.331496494,,,,,,1213.116316,-19.61485982,0.287632652,180738.4971,0.850415319,0.843417267,36.0018906,Ol2B
276,107.5424396,,,,,,1204.67782,-18.18261599,0.520473655,206042.9954,0.850661074,0.842737134,23.92969818,Ol2B
277,249.7957525,,,,,,1199.168317,-18.23124863,0.274116584,215915.6083,0.850475086,0.842995657,19.35825863,Ol2B
278,295.5720983,,,,,,1185.439045,-17.87042028,0.368111095,219533.8975,0.850839072,0.842898297,33.38023258,Ol2B
279,5.276489951,,,,,,1204.844774,-18.33659885,0.530499999,175678.7046,0.850857593,0.84357322,34.44241442,Ol2B
280,122.170446,,,,,,1209.713378,-18.7066947,0.337284624,214117.3518,0.850478941,0.843409857,32.51064287,Ol2B
281,417.481049,,,,,,1207.149134,-18.04010706,0.49351707,220390.6841,0.85062881,0.842520118,15.14894055,Ol2B
282,52.83275929,,,,,,1203.237789,-18.34988498,0.534280778,202505.5011,0.850847352,0.843420449,23.16176985,Ol2B
283,105.6435159,,,,,,1200.573652,-18.93938698,0.524115195,207357.6352,0.85078186,0.843232662,21.48003684,Ol2B
284,44.47605383,,,,,,1221.759024,-18.71427467,0.332364726,196861.1447,0.850973634,0.842890353,18.73939813,Ol2B
285,20.85507938,,,,,,1200.078662,-18.52293083,0.356467766,184567.005,0.85066956,0.843105905,20.95660967,Ol2B
286,18.11859298,,,,,,1247.746718,-19.07693234,0.41777461,198281.3787,0.850418537,0.84343688,38.84648117,Ol2B
287,293.8449285,,,,,,1209.610719,-18.05556117,0.482749875,218882.7878,0.850491073,0.842933066,14.67005683,Ol2B
288,61.44090707,,,,,,1198.181325,-18.31960955,0.240432374,197208.087,0.850719998,0.842756268,9.947985782,Ol2B
289,50.28667306,,,,,,1199.089505,-18.49544381,0.305355255,194440.5599,0.85056406,0.842826471,10.24019484,Ol2B
290,41.65620259,,,,,,1196.725279,-18.46470248,0.384970291,194287.5399,0.850465077,0.842961739,31.92775014,Ol2B
291,128.571866,,,,,,1198.99782,-19.00370928,0.494284276,205794.2253,0.850775927,0.842854779,26.91752441,Ol2B
292,128.571866,,,,,,1198.99782,-19.00370928,0.494284276,205794.2253,0.850775927,0.842854779,26.91752441,Ol2B
293,27.2558812,,,,,,1214.71588,-18.15573037,0.452608562,189615.5038,0.850484391,0.842769501,25.45183384,Ol2B
294,178.8848892,,,,,,1194.820729,-18.61554016,0.543834733,207042.8254,0.850699844,0.842549276,4.443793207,Ol2B
295,4.171633506,,,,,,1222.64949,-18.47887639,0.32750596,179823.8799,0.850390359,0.843711105,36.39550089,Ol2B
296,19.70705791,,,,,,1220.455522,-18.62059128,0.431905946,187094.6716,0.850901406,0.843118765,22.08741291,Ol2B
297,56.61653123,,,,,,1187.232044,-18.11657979,0.441327605,206716.1983,0.850400364,0.843558924,37.33675399,Ol2B
298,14.975609,,,,,,1185.07191,-19.03136822,0.460136625,191599.5357,0.850815216,0.843555398,36.8403765,Ol2B
299,4.315616099,,,,,,1206.086515,-18.80353369,0.188092861,179240.2491,0.850353604,0.843561528,41.10745282,Ol2B
300,13.54051449,,,,,,1212.617699,-18.80470895,0.471156536,182533.9615,0.850967197,0.8434038,20.88106387,Ol2B
301,44.0293565,,,,,,1219.205117,-18.9835543,0.346710475,196481.8706,0.850489596,0.842978759,25.30032362,Ol2B
302,43.81842751,,,,,,1211.858633,-18.50071667,0.365341927,202594.0291,0.850575265,0.843811863,26.31582958,Ol2B
303,70.95801534,,,,,,1211.011333,-19.5338457,0.511160754,213533.2142,0.850853556,0.843545353,38.96113319,Ol2B
304,255.7621318,,,,,,1192.294232,-18.55919135,0.317234847,211734.551,0.850497757,0.842688922,1.106117193,Ol2B
305,90.73109561,,,,,,1203.968702,-18.4803084,0.390870871,204350.6426,0.850736868,0.842729071,30.60511168,Ol2B
306,208.9664763,,,,,,1207.420081,-18.1908166,0.409578896,219252.5637,0.850842951,0.843487118,14.08043429,Ol2B
307,25.78083755,,,,,,1207.063883,-19.56039227,0.38573879,187652.778,0.850879412,0.843438145,16.94831844,Ol2B
308,25.78083755,,,,,,1207.063883,-19.56039227,0.38573879,187652.778,0.850879412,0.843438145,16.94831844,Ol2B
309,2.998413257,,,,,,1223.06622,-18.97519774,0.40677541,180021.315,0.850284416,0.843775242,41.71630728,Ol2B
310,2.998413257,,,,,,1223.06622,-18.97519774,0.40677541,180021.315,0.850284416,0.843775242,41.71630728,Ol2B
311,5.48935785,,,,,,1192.489136,-18.86834633,0.434204671,177019.2726,0.850541223,0.843381418,38.37928262,Ol2B
312,2.991227083,,,,,,1216.102547,-18.33139414,0.27137894,175342.8889,0.850627002,0.843738035,32.93301227,Ol2B
313,49.84523438,,,,,,1199.197244,-18.08373009,0.373627822,198258.8219,0.850706528,0.842955655,26.07777531,Ol2B
314,58.3694898,,,,,,1192.582761,-18.68075465,0.438187665,197053.7225,0.850828058,0.842983851,28.2670613,Ol2B
315,58.39726235,,,,,,1199.100705,-17.78702836,0.533540926,213347.1361,0.850581479,0.843611567,41.73670228,Ol2B
316,125.4520821,,,,,,1213.418684,-17.72091752,0.361490652,220775.2175,0.850980109,0.843588563,37.29985063,Ol2B
317,12.19311137,,,,,,1210.184369,-18.85646583,0.40218795,191236.1522,0.850521803,0.843761053,34.37406431,Ol2B
318,5.739044358,,,,,,1213.773185,-18.58693544,0.32850979,186652.0314,0.850825707,0.843929124,33.16632652,Ol2B
319,299.8524951,,,,,,1208.567209,-17.98293943,0.224580544,229135.5715,0.850484777,0.843786487,32.33826459,Ol2B
320,275.6269343,,,,,,1189.580992,-17.85824554,0.332888432,218122.0051,0.850761823,0.843603644,12.70870436,Ol2B
321,12.69456722,,,,,,1204.660112,-19.34111618,0.342810681,187863.1868,0.850521486,0.843777188,37.35145195,Ol2B
322,61.41464417,,,,,,1204.697779,-18.80567551,0.38037699,199423.7093,0.850816443,0.842909904,23.66726499,Ol2B
323,243.4560831,,,,,,1200.663777,-17.05472282,0.307593282,222981.5622,0.850856812,0.843187758,35.43237122,Ol2B
324,32.69264231,,,,,,1215.344723,-17.64779973,0.419010616,199712.9252,0.850755611,0.843890173,11.5585509,Ol2B
325,86.46259199,,,,,,1226.300427,-19.81636923,0.399633002,210634.6133,0.850592854,0.843235591,39.97580147,Ol2B
326,95.14121738,,,,,,1170.718666,-18.48747959,0.38842302,198911.9293,0.850567001,0.843019771,22.35596627,Ol2B
327,27.88319895,,,,,,1200.929042,-18.81646017,0.29875536,191751.6884,0.850860486,0.843450725,5.647758169,Ol2B
328,9.972038862,,,,,,1192.920229,-18.55644054,0.435349585,184014.4079,0.85085384,0.843557883,29.85978059,Ol2B
329,122.0281282,,,,,,1194.06807,-18.4864035,0.330960105,202945.5384,0.850573997,0.842606953,1.266039532,Ol2B
330,168.7115987,,,,,,1192.942715,-18.41629276,0.434039449,209445.0263,0.850450509,0.8430768,20.75135294,Ol2B
331,31.71435511,,,,,,1214.092523,-18.39677213,0.360823643,192452.0947,0.850577727,0.842734373,30.9218885,Ol2B
332,31.71435511,,,,,,1214.092523,-18.39677213,0.360823643,192452.0947,0.850577727,0.842734373,30.9218885,Ol2B
333,397.8058253,,,,,,1196.635097,-18.28791592,0.296285817,221018.1101,0.850652086,0.842994237,2.595070573,Ol2B
334,16.35824401,,,,,,1201.11599,-18.43896764,0.463563562,182505.3505,0.850856793,0.842810608,26.19650994,Ol2B
335,175.0664936,,,,,,1181.006618,-18.79993789,0.373481561,209734.9185,0.850679768,0.843238936,29.31124755,Ol2B
336,159.6279928,,,,,,1196.076706,-18.10029295,0.330493768,218265.9421,0.850431861,0.843659828,34.7360708,Ol2B
337,36.2278172,,,,,,1193.149308,-18.12268042,0.414261288,196289.8536,0.850555754,0.843277113,29.97428134,Ol2B
338,29.80074505,,,,,,1197.187874,-18.61264544,0.293160757,193473.2911,0.850712626,0.8435809,16.30577614,Ol2B
339,122.7410313,,,,,,1188.01921,-18.38526228,0.516802712,213452.1432,0.850411165,0.843450677,37.37637621,Ol2B
340,184.4112003,,,,,,1217.953076,-18.14587171,0.433361666,219025.3026,0.850669588,0.843747731,21.26708497,Ol2B
341,7.154026705,,,,,,1226.80177,-18.56734722,0.336180774,184490.0583,0.850974165,0.843575757,29.41288179,Ol2B
342,16.15269239,,,,,,1192.329067,-18.970159,0.506430671,177110.3997,0.850633627,0.842676073,11.66453864,Ol2B
343,60.08159803,,,,,,1196.080571,-19.17286885,0.493848796,199573.3212,0.850651545,0.843639278,24.33515662,Ol2B
344,229.3158517,,,,,,1215.510454,-18.1279017,0.47753159,218759.2171,0.850665734,0.842834668,33.5600995,Ol2B
345,19.57986842,,,,,,1199.860198,-18.20676595,0.346662153,188475.0183,0.850474953,0.84352854,24.42337621,Ol2B
346,372.4120034,,,,,,1228.804425,-18.51087943,0.440471529,224261.6726,0.850629113,0.842711086,27.09755329,Ol2B
347,9.539655327,,,,,,1204.224153,-18.37534919,0.46745565,176240.73,0.850557677,0.843020719,15.29996001,Ol2B
348,244.4935981,,,,,,1206.487482,-18.2638543,0.324355018,221179.2659,0.85069307,0.843553784,17.60596102,Ol2B
349,18.9482329,,,,,,1226.344122,-18.89641876,0.461968656,190827.919,0.850448607,0.843278587,32.863411,Ol2B
350,37.48582355,,,,,,1216.002844,-19.31419504,0.426182421,205893.5787,0.850706553,0.843737552,40.12395848,Ol2B
351,59.7639478,,,,,,1199.302404,-18.44711046,0.438671076,203485.8486,0.850803036,0.843930228,17.05812274,Ol2B
352,31.10973456,,,,,,1200.483892,-19.4596331,0.346964047,188830.4908,0.850660634,0.843055041,15.44067118,Ol2B
353,13.1162206,,,,,,1195.746929,-18.33663794,0.388402962,181871.1575,0.850779126,0.842951528,30.41915431,Ol2B
354,30.74190241,,,,,,1204.603104,-19.00080073,0.374960196,197981.4785,0.850463105,0.843348394,39.12545045,Ol2B
355,7.188303364,,,,,,1225.07234,-18.96786345,0.222648038,192755.8835,0.850499429,0.843763504,40.47740764,Ol2B
356,100.8985604,,,,,,1211.701483,-18.53674581,0.285010347,211476.489,0.850689038,0.843647496,30.89783923,Ol2B
357,170.6976065,,,,,,1205.583283,-18.80183809,0.446545791,217219.9413,0.850846569,0.843838921,15.48176255,Ol2B
358,23.05900542,,,,,,1194.67216,-18.04087349,0.22622777,189945.929,0.85044738,0.843216212,32.15202021,Ol2B
359,11.60413988,,,,,,1207.406476,-18.61351528,0.319952377,181031.2698,0.850599974,0.843087694,33.90077313,Ol2B
360,11.60413988,,,,,,1207.406476,-18.61351528,0.319952377,181031.2698,0.850599974,0.843087694,33.90077313,Ol2B
361,69.4558109,,,,,,1196.697407,-18.86007888,0.471008662,200432.7546,0.850539675,0.843624717,0.733559275,Ol2B
362,82.1428965,,,,,,1187.768761,-18.61515658,0.481272601,204455.6342,0.850937847,0.843172629,28.83530067,Ol2B
363,82.1428965,,,,,,1187.768761,-18.61515658,0.481272601,204455.6342,0.850937847,0.843172629,28.83530067,Ol2B
364,10.31516509,,,,,,1222.679473,-18.34269799,0.328406953,184476.1605,0.85081364,0.843271853,26.81467772,Ol2B
365,1.929960739,,,,,,1206.098077,-17.80216018,0.462352076,165096.1051,0.850804901,0.843605862,34.68769109,Ol2B
366,1.929960739,,,,,,1206.098077,-17.80216018,0.462352076,165096.1051,0.850804901,0.843605862,34.68769109,Ol2B
367,94.92316121,,,,,,1194.078531,-18.90825518,0.352919735,200249.2814,0.850547459,0.842806456,10.0250566,Ol2B
368,37.19022978,,,,,,1179.075182,-18.69919668,0.453701704,187368.8941,0.850712719,0.842771549,20.83395958,Ol2B
369,57.95519982,,,,,,1183.831663,-18.57058565,0.504857074,197204.191,0.850619304,0.843058477,25.71615737,Ol2B
370,21.40050725,,,,,,1189.82201,-16.80874791,0.276304087,193175.2936,0.850641252,0.843687575,30.06444995,Ol2B
371,21.79738487,,,,,,1203.030415,-18.30663703,0.371412848,202376.1375,0.850993201,0.843793958,37.88153289,Ol2B
372,3.822203533,,,,,,1217.416867,-17.94820643,0.412244244,172522.5177,0.850543907,0.843694476,24.5888522,Ol2B
373,29.84553762,,,,,,1193.299226,-18.12278192,0.489564403,193733.7242,0.850719645,0.843871409,12.24947114,Ol2B
374,7.810252444,,,,,,1223.670443,-19.00575265,0.441580962,189059.806,0.850382361,0.84393763,37.91470691,Ol2B
375,7.810252444,,,,,,1223.670443,-19.00575265,0.441580962,189059.806,0.850382361,0.84393763,37.91470691,Ol2B
376,26.4758961,,,,,,1221.974076,-19.1940787,0.401481932,203550.9317,0.850531161,0.843990357,37.72589869,Ol2B
377,26.4758961,,,,,,1221.974076,-19.1940787,0.401481932,203550.9317,0.850531161,0.843990357,37.72589869,Ol2B
378,16.197728,,,,,,1209.922717,-18.91780722,0.278279287,200336.0948,0.850450447,0.843852821,37.97430073,Ol2B
379,12.44869794,,,,,,1201.326969,-19.09430059,0.34529229,195123.1477,0.85063555,0.843758583,40.60973867,Ol2B
380,5.462915876,,,,,,1215.293073,-18.23200567,0.391821807,186152.6411,0.850884418,0.843930266,32.53773802,Ol2B
381,6.678725369,,,,,,1230.268353,-18.50134239,0.379330307,183395.0364,0.850944182,0.843562268,28.38407957,Ol2B
382,4.044212587,,,,,,1196.966642,-18.57084784,0.517040466,170304.9688,0.850909233,0.843725482,28.4722397,Ol2B
383,86.66048099,,,,,,1209.307397,-18.7137513,0.392005581,216947.3478,0.850524935,0.843529287,39.85985264,Ol2B
384,18.63784263,,,,,,1220.299361,-19.2110108,0.364946163,196211.2535,0.850411629,0.843581809,38.00192534,Ol2B
385,7.268784071,,,,,,1218.796168,-17.17173459,0.397059873,180803.5256,0.850789301,0.843323976,19.97628689,Ol2B
386,92.9151815,,,,,,1194.36648,-18.87066242,0.354704977,209819.0299,0.850936545,0.843291504,36.3032647,Ol2B
387,16.29149863,,,,,,1200.508152,-18.23380832,0.557107088,188679.5881,0.850750432,0.843577128,23.61931257,Ol2B
388,10.47098157,,,,,,1193.098562,-18.3768941,0.565058999,182832.3058,0.850943545,0.843637505,22.11010363,Ol2B
389,53.58463676,,,,,,1194.866836,-19.2112012,0.3390228,197599.4741,0.850920049,0.843374363,0.809919796,Ol2B
390,7.55857624,,,,,,1204.275833,-18.37362586,0.616363835,181723.5479,0.850671269,0.843708339,28.58762357,Ol2B
391,5.020360389,,,,,,1196.167745,-19.41500819,0.517025399,181699.5331,0.850740931,0.843884222,39.69114485,Ol2B
392,5.020360389,,,,,,1196.167745,-19.41500819,0.517025399,181699.5331,0.850740931,0.843884222,39.69114485,Ol2B
393,1.99343528,,,,,,1201.584715,-17.86497209,0.358716093,161889.8397,0.850813648,0.843246069,33.94541127,Ol2B
394,26.94432396,,,,,,1198.585411,-18.00597414,0.287346695,196785.7872,0.85059427,0.843831265,29.08338612,Ol2B
395,42.58139108,,,,,,1195.626949,-19.56650492,0.302962363,197408.4108,0.850877993,0.843590518,32.58241737,Ol2B
396,9.910614403,,,,,,1204.116464,-18.16986608,0.369244967,190998.5815,0.85052207,0.84377593,35.73219464,Ol2B
397,14.53055223,,,,,,1210.758466,-18.63579859,0.303987365,195257.4697,0.850403356,0.843842363,36.73942075,Ol2B
398,99.65481991,,,,,,1218.020708,-17.64217028,0.340899477,216637.1932,0.850715994,0.843897016,29.37557558,Ol2B
399,80.49612652,,,,,,1224.344927,-17.99541131,0.251810011,205493.7191,0.850942157,0.842949845,12.6993728,Ol2B
400,24.23332406,,,,,,1217.880339,-18.33294893,0.344477658,195009.6516,0.85066565,0.843101428,36.39824349,Ol2B
401,24.23332406,,,,,,1217.880339,-18.33294893,0.344477658,195009.6516,0.85066565,0.843101428,36.39824349,Ol2B
402,74.6962713,,,,,,1206.038467,-18.08412813,0.198163797,210791.3316,0.850858244,0.843309402,35.04380621,Ol2B
403,90.6220491,,,,,,1210.139826,-18.99526414,0.38219555,213331.9618,0.850440975,0.843494925,40.1519397,Ol2B
404,100.3034625,,,,,,1197.253371,-18.47126617,0.31045699,206812.8906,0.850687834,0.843307134,17.90943296,Ol2B
405,47.68574299,,,,,,1210.569724,-18.24984001,0.460689562,200313.0595,0.850790159,0.843220079,22.33754083,Ol2B
406,64.50831096,,,,,,1188.732153,-19.14640748,0.403365753,197681.003,0.850652327,0.843282695,26.91503803,Ol2B
407,22.54127926,,,,,,1189.091765,-18.76094162,0.441546338,188221.9381,0.850781419,0.843530619,29.20946927,Ol2B
408,9.847915591,,,,,,1205.247689,-18.98379943,0.365117782,183527.4132,0.850519385,0.84333513,37.45011694,Ol2B
409,9.847915591,,,,,,1205.247689,-18.98379943,0.365117782,183527.4132,0.850519385,0.84333513,37.45011694,Ol2B
410,8.9676512,,,,,,1211.765463,-18.85774347,0.264535743,189793.7445,0.850848371,0.843650372,35.81040701,Ol2B
411,8.9676512,,,,,,1211.765463,-18.85774347,0.264535743,189793.7445,0.850848371,0.843650372,35.81040701,Ol2B
412,129.2668245,,,,,,1220.875832,-17.84064418,0.348747782,215662.3837,0.850627637,0.843665525,12.19853962,Ol2B
413,374.4107647,,,,,,1192.407963,-18.85382996,0.453587087,218334.2397,0.850467923,0.843238358,1.21278971,Ol2B
414,20.27571668,,,,,,1217.424897,-19.14187255,0.374524815,197667.8861,0.850879664,0.843803971,30.672961,Ol2B
415,41.50832049,,,,,,1197.377713,-18.53984133,0.331870421,193868.0748,0.850611239,0.843495521,6.098101968,Ol2B
416,1.590137897,,,,,,1200.384796,-17.47924337,0.398613741,168105.0573,0.850598857,0.84399946,34.96822808,Ol2B
417,243.6615998,,,,,,1233.251831,-18.73831517,0.399207147,222890.9304,0.850756134,0.842998011,32.01356984,Ol2B
418,17.98016839,,,,,,1212.491468,-19.07564478,0.474926299,187674.1769,0.850968418,0.843729887,20.10496527,Ol2B
419,285.2627094,,,,,,1195.195584,-18.69551539,0.383196799,221256.9303,0.850631403,0.843109131,36.55835051,Ol2B
420,285.2627094,,,,,,1195.195584,-18.69551539,0.383196799,221256.9303,0.850631403,0.843109131,36.55835051,Ol2B
421,140.1178499,,,,,,1172.549176,-18.79664642,0.417874832,205518.5202,0.850643111,0.84329456,0.78022328,Ol2B
422,50.31495773,,,,,,1197.628868,-18.91996412,0.353173905,193459.1668,0.850490375,0.843019459,3.460530018,Ol2B
423,13.7958624,,,,,,1187.325808,-18.73908313,0.534341766,185737.605,0.850900162,0.84386011,22.17415263,Ol2B
424,13.7958624,,,,,,1187.325808,-18.73908313,0.534341766,185737.605,0.850900162,0.84386011,22.17415263,Ol2B
425,231.9320374,,,,,,1205.480097,-18.72179358,0.388984163,212984.8728,0.8505935,0.842963132,1.866589018,Ol2B
426,26.78282018,,,,,,1197.510144,-18.91725512,0.474406249,184939.8905,0.850616014,0.842783529,17.28538963,Ol2B
427,94.41201774,,,,,,1173.914163,-17.62133609,0.211967641,212331.0422,0.850869068,0.843549599,33.1746573,Ol2B
428,57.27260075,,,,,,1202.60571,-18.12146544,0.436283264,199585.2539,0.850526138,0.843318154,5.887271075,Ol2B
429,108.5778841,,,,,,1186.418944,-18.83479679,0.412373359,205463.2709,0.850851561,0.843344322,10.12302846,Ol2B
430,104.892483,,,,,,1215.007104,-18.1494448,0.274163562,210681.1204,0.85088202,0.843763045,6.765833651,Ol2B
431,29.8258743,,,,,,1191.67283,-18.42236543,0.402166362,193566.1911,0.850775099,0.843845597,9.505004409,Ol2B
432,29.8258743,,,,,,1191.67283,-18.42236543,0.402166362,193566.1911,0.850775099,0.843845597,9.505004409,Ol2B
433,42.75648627,,,,,,1217.551924,-18.39673356,0.400153436,199263.6826,0.85060645,0.843627962,19.68885085,Ol2B
434,152.4490763,,,,,,1194.122188,-18.68049527,0.453769191,211387.4387,0.850568745,0.843655914,14.19821503,Ol2B
435,152.4490763,,,,,,1194.122188,-18.68049527,0.453769191,211387.4387,0.850568745,0.843655914,14.19821503,Ol2B
436,159.710683,,,,,,1192.920532,-19.46257911,0.465771838,205278.385,0.850684131,0.842760878,11.78320382,Ol2B
437,193.4003337,,,,,,1188.667836,-18.51436641,0.26458611,218201.5115,0.850758662,0.843557826,27.98168566,Ol2B
