,t,median,stdev,t (days),Probability density,Cumulative probability,T,lnfO2,P,Ea,C0,C1,b1,Profile
437,2.483727668,,,,,,1196.379984,-18.81438089,0.392125307,200722.9711,0.851683668,0.847901828,0.254146164,Ol1A
438,0.191608024,,,,,,1209.323837,-18.16562188,0.431915593,191224.2207,0.851966465,0.848091035,5.985521355,Ol1A
439,0.191608024,,,,,,1209.323837,-18.16562188,0.431915593,191224.2207,0.851966465,0.848091035,5.985521355,Ol1A
440,0.594981224,,,,,,1229.536036,-18.525939,0.56478906,201252.8519,0.85217796,0.847931345,1.83737255,Ol1A
441,1.880249511,,,,,,1209.797175,-17.75944085,0.390812976,215914.5253,0.85246362,0.847951255,3.543677875,Ol1A
442,0.695521857,,,,,,1197.827071,-18.43445575,0.427578345,202296.6397,0.851767557,0.847904214,4.721866691,Ol1A
443,0.57774473,,,,,,1228.09852,-18.94100812,0.560727895,202456.78,0.852484841,0.848014936,3.732701287,Ol1A
444,0.106661315,,,,,,1201.291488,-18.91360268,0.535252457,176074.2513,0.851604682,0.848074112,4.100645885,Ol1A
445,0.853479906,,,,,,1195.455654,-19.16297918,0.536264589,199500.2769,0.852274104,0.847979251,6.001429355,Ol1A
446,0.364904922,,,,,,1180.038239,-18.43691442,0.376195531,194206.6423,0.851911551,0.848071747,6.549449401,Ol1A
447,0.271432628,,,,,,1211.63367,-18.93646867,0.515791405,195841.5245,0.852293216,0.848032135,4.51176855,Ol1A
448,0.271432628,,,,,,1211.63367,-18.93646867,0.515791405,195841.5245,0.852293216,0.848032135,4.51176855,Ol1A
449,5.223675827,,,,,,1223.737529,-18.16582422,0.439669389,218833.5837,0.852175392,0.84795271,3.104326109,Ol1A
450,0.576666277,,,,,,1219.323963,-17.7737388,0.389629973,200954.2573,0.851731213,0.848100871,4.288440065,Ol1A
451,0.576666277,,,,,,1219.323963,-17.7737388,0.389629973,200954.2573,0.851731213,0.848100871,4.288440065,Ol1A
452,5.454870734,,,,,,1186.740661,-19.34950174,0.445072052,219386.0948,0.852053851,0.847867708,5.883880867,Ol1A
453,1.319612703,,,,,,1202.082753,-18.21825553,0.568054856,216923.5433,0.851965896,0.847945721,4.906340448,Ol1A
454,2.127558839,,,,,,1213.074801,-18.81111173,0.231477652,212307.1446,0.852167839,0.847867303,4.343221515,Ol1A
455,0.831792348,,,,,,1194.175247,-17.80379294,0.261166937,197782.4775,0.852296891,0.847912374,4.665180335,Ol1A
456,0.831792348,,,,,,1194.175247,-17.80379294,0.261166937,197782.4775,0.852296891,0.847912374,4.665180335,Ol1A
457,1.10348175,,,,,,1195.663417,-19.00754379,0.304259308,202531.5449,0.852384765,0.847910763,3.291911462,Ol1A
458,0.577212126,,,,,,1196.157643,-17.99750918,0.477845886,187493.6729,0.852065844,0.847995454,2.610257123,Ol1A
459,0.368678902,,,,,,1170.39753,-18.647013,0.353268814,184672.1795,0.852062036,0.848061921,5.372405326,Ol1A
460,0.260961244,,,,,,1194.796858,-18.69421072,0.422513409,192863.0762,0.852228698,0.847974536,6.354883339,Ol1A
461,0.147360914,,,,,,1207.391613,-18.74316427,0.572262124,192665.7404,0.851640625,0.847980016,6.161026756,Ol1A
462,0.912781622,,,,,,1170.659477,-18.73257462,0.437817486,197828.0753,0.851646265,0.847942458,3.250127296,Ol1A
463,0.132360133,,,,,,1196.887579,-17.76366033,0.325461002,185600.1183,0.851946705,0.848042899,6.882159727,Ol1A
464,14.39281957,,,,,,1193.975446,-18.37440593,0.347622567,230393.9023,0.85195048,0.847942829,6.380372699,Ol1A
465,0.642495771,,,,,,1224.10699,-18.34816241,0.484532424,189397.9038,0.851740631,0.847994298,1.915998791,Ol1A
466,0.642495771,,,,,,1224.10699,-18.34816241,0.484532424,189397.9038,0.851740631,0.847994298,1.915998791,Ol1A
467,2.032437664,,,,,,1207.57766,-17.77105211,0.407520772,216320.2977,0.852128162,0.847885322,6.14580671,Ol1A
468,0.302480883,,,,,,1216.49897,-18.36658472,0.506534918,187142.3098,0.851892174,0.848106742,2.158042427,Ol1A
469,0.302480883,,,,,,1216.49897,-18.36658472,0.506534918,187142.3098,0.851892174,0.848106742,2.158042427,Ol1A
470,0.114688564,,,,,,1210.373678,-18.37291985,0.333314861,185632.5808,0.851929714,0.847957099,7.229010809,Ol1A
471,0.114688564,,,,,,1210.373678,-18.37291985,0.333314861,185632.5808,0.851929714,0.847957099,7.229010809,Ol1A
472,6.302963541,,,,,,1231.934206,-18.60896952,0.343511451,222272.6721,0.852134326,0.84792318,3.843690793,Ol1A
473,5.80692791,,,,,,1215.789803,-18.54150787,0.394868483,216451.6162,0.851921596,0.848020713,1.398564366,Ol1A
474,0.917470198,,,,,,1189.332006,-18.31430405,0.587583137,207908.484,0.851796558,0.847992519,4.373702184,Ol1A
475,0.917470198,,,,,,1189.332006,-18.31430405,0.587583137,207908.484,0.851796558,0.847992519,4.373702184,Ol1A
476,1.060673232,,,,,,1218.004942,-18.34470119,0.469726891,213603.2512,0.851796108,0.847990615,7.268484505,Ol1A
477,0.457519949,,,,,,1210.048619,-18.99599883,0.375032306,205585.7006,0.851936806,0.848010802,6.633546758,Ol1A
478,0.433266587,,,,,,1221.688145,-18.90702054,0.423489755,186423.1695,0.851974107,0.847869628,3.375044346,Ol1A
479,0.433266587,,,,,,1221.688145,-18.90702054,0.423489755,186423.1695,0.851974107,0.847869628,3.375044346,Ol1A
480,2.837881254,,,,,,1211.813254,-18.55057318,0.323414514,216300.4714,0.851649078,0.847955944,1.988870152,Ol1A
481,1.146623603,,,,,,1187.79523,-18.74103761,0.418098782,192007.1221,0.852038144,0.847966826,0.719493632,Ol1A
482,0.843243216,,,,,,1208.699636,-18.47840075,0.591745371,190008.9589,0.851766594,0.847940433,1.546274713,Ol1A
483,0.843243216,,,,,,1208.699636,-18.47840075,0.591745371,190008.9589,0.851766594,0.847940433,1.546274713,Ol1A
484,0.151432066,,,,,,1188.139313,-18.46195705,0.360784238,173558.1687,0.85181095,0.848021792,6.15555313,Ol1A
485,0.887599311,,,,,,1198.900759,-17.62541723,0.262529656,197328.2809,0.852267436,0.847907826,3.638376959,Ol1A
486,3.514714307,,,,,,1212.669116,-18.40424197,0.317290848,221826.3505,0.851840802,0.84808734,3.209241643,Ol1A
487,0.2093739,,,,,,1208.995892,-18.03402179,0.363744684,188812.9613,0.852343912,0.848006798,2.809002054,Ol1A
488,0.406130237,,,,,,1207.210874,-17.94646239,0.316566181,184152.6691,0.85160394,0.84798507,4.504065982,Ol1A
489,0.624094773,,,,,,1206.155699,-18.50443753,0.3505038,195499.9581,0.851922203,0.848103042,1.247950589,Ol1A
490,0.716492692,,,,,,1216.098003,-18.19540372,0.485815002,214612.3542,0.852044597,0.847993473,6.13462479,Ol1A
491,0.632323541,,,,,,1195.07109,-18.85157527,0.350181103,197586.0009,0.852454975,0.848034915,3.517768616,Ol1A
492,0.632323541,,,,,,1195.07109,-18.85157527,0.350181103,197586.0009,0.852454975,0.848034915,3.517768616,Ol1A
493,0.252641341,,,,,,1231.719356,-18.70521908,0.316058863,189800.0106,0.851999771,0.848047456,6.26822128,Ol1A
494,1.607822881,,,,,,1192.152041,-18.58514085,0.348917662,200255.6425,0.85201556,0.848076228,1.492358152,Ol1A
495,9.668016431,,,,,,1213.805952,-18.35392453,0.418031718,226981.0063,0.852116738,0.848031131,4.159483221,Ol1A
496,0.290600642,,,,,,1218.558689,-18.44034607,0.438512772,187538.6653,0.85189774,0.848079374,5.219339485,Ol1A
497,2.528536157,,,,,,1203.66663,-17.37322169,0.340803882,225624.1847,0.851805028,0.848041049,4.537666606,Ol1A
498,0.937164358,,,,,,1214.788849,-18.85862418,0.260207661,208642.6017,0.85202693,0.847914734,4.379756455,Ol1A
499,0.758860297,,,,,,1184.918169,-18.31820623,0.425215154,196035.4848,0.851689687,0.847912327,2.414720914,Ol1A
500,0.758860297,,,,,,1184.918169,-18.31820623,0.425215154,196035.4848,0.851689687,0.847912327,2.414720914,Ol1A
501,0.499292077,,,,,,1191.526913,-18.85703473,0.400980523,191326.8074,0.852324484,0.848074911,2.594677691,Ol1A
502,0.202718553,,,,,,1218.912643,-18.34256226,0.541119679,185765.6729,0.851587956,0.848009472,2.807544931,Ol1A
503,0.422886392,,,,,,1214.258198,-18.20289726,0.381652433,193648.4784,0.851522084,0.848059296,3.918169698,Ol1A
504,0.19038553,,,,,,1201.900821,-18.6348031,0.368988818,179770.3575,0.851923953,0.847858885,5.327975691,Ol1A
505,0.19038553,,,,,,1201.900821,-18.6348031,0.368988818,179770.3575,0.851923953,0.847858885,5.327975691,Ol1A
506,0.395517322,,,,,,1212.859015,-18.58327489,0.563212496,193335.6108,0.852110309,0.848065058,0.595299362,Ol1A
507,0.395517322,,,,,,1212.859015,-18.58327489,0.563212496,193335.6108,0.852110309,0.848065058,0.595299362,Ol1A
508,23.14411604,,,,,,1201.426857,-18.35973843,0.478151611,246626.4049,0.851625296,0.848062695,6.826144257,Ol1A
509,0.392734857,,,,,,1195.747556,-18.31772514,0.476075389,185809.2656,0.852234906,0.848058789,2.567028239,Ol1A
510,0.191722222,,,,,,1213.557873,-18.85167276,0.384278978,172295.7358,0.851647003,0.847979578,2.817585377,Ol1A
511,0.283133149,,,,,,1214.441825,-18.29649102,0.455863999,191762.9458,0.852334672,0.847982874,5.629303242,Ol1A
512,1.141207812,,,,,,1197.674998,-18.7705351,0.287755759,195281.5079,0.851903103,0.847970088,4.7298456,Ol1A
513,1.141207812,,,,,,1197.674998,-18.7705351,0.287755759,195281.5079,0.851903103,0.847970088,4.7298456,Ol1A
514,0.402227879,,,,,,1216.707842,-18.57908586,0.449796845,195053.0955,0.852022312,0.848067249,6.084294842,Ol1A
515,2.347857226,,,,,,1208.354872,-17.94304834,0.352462837,208652.7921,0.851809482,0.848081838,2.451359846,Ol1A
516,2.52691347,,,,,,1241.27096,-19.2093913,0.51454405,213539.0896,0.85203479,0.848078131,3.562057739,Ol1A
517,2.52691347,,,,,,1241.27096,-19.2093913,0.51454405,213539.0896,0.85203479,0.848078131,3.562057739,Ol1A
518,0.197656607,,,,,,1203.032853,-18.77852533,0.412241153,189958.695,0.852004932,0.848081419,4.588075154,Ol1A
519,0.30552101,,,,,,1208.401161,-18.10581178,0.493706052,196462.5956,0.851669746,0.847976965,4.716543045,Ol1A
520,4.152689989,,,,,,1197.964834,-19.11914602,0.415467558,225831.9178,0.852048248,0.84794724,4.321152828,Ol1A
521,1.043349799,,,,,,1203.924523,-19.74113733,0.507571531,210338.9775,0.852079143,0.847930481,6.208206497,Ol1A
522,0.289903964,,,,,,1199.496915,-18.4019918,0.51487602,185768.3829,0.851584801,0.847902067,3.771143246,Ol1A
523,0.735224051,,,,,,1218.70177,-18.47518641,0.445005382,203083.8799,0.852455211,0.848026835,3.2501152,Ol1A
524,12.50502062,,,,,,1218.675342,-18.5348295,0.450548641,231934.149,0.851847006,0.848090915,3.487479435,Ol1A
525,0.807376586,,,,,,1205.939247,-19.0355031,0.470181261,192298.3981,0.852175743,0.847983101,3.178925932,Ol1A
526,1.701986265,,,,,,1191.43585,-18.59881149,0.475513565,198974.2877,0.851573095,0.848055006,1.253706154,Ol1A
527,1.004611444,,,,,,1216.086272,-18.66281739,0.38802072,197279.1803,0.851729849,0.847875433,4.543421012,Ol1A
528,1.004611444,,,,,,1216.086272,-18.66281739,0.38802072,197279.1803,0.851729849,0.847875433,4.543421012,Ol1A
529,0.974383811,,,,,,1196.540849,-18.4970803,0.555120229,209995.4387,0.852100856,0.847926559,6.166502063,Ol1A
530,0.860405222,,,,,,1201.90889,-17.94889371,0.336227094,194384.7152,0.851625947,0.847996751,5.16837302,Ol1A
531,3.336502219,,,,,,1221.507675,-19.13602722,0.243066232,214183.4448,0.852151122,0.848081236,1.31723491,Ol1A
532,0.544041174,,,,,,1227.758086,-18.19023054,0.497097751,195686.5622,0.851937805,0.848093182,3.660172555,Ol1A
533,0.256070592,,,,,,1204.267041,-19.06424605,0.427444076,186790.1168,0.852020039,0.848093194,3.414437482,Ol1A
534,0.386111757,,,,,,1203.330535,-18.41551176,0.482460084,189802.3545,0.851654372,0.848059282,1.33980358,Ol1A
535,0.216854189,,,,,,1211.936739,-19.19689636,0.387155014,190982.3531,0.852113842,0.848054143,4.073246378,Ol1A
536,4.051855885,,,,,,1203.473184,-18.43008061,0.209191023,221236.3019,0.852339558,0.847951983,1.796961667,Ol1A
537,4.051855885,,,,,,1203.473184,-18.43008061,0.209191023,221236.3019,0.852339558,0.847951983,1.796961667,Ol1A
538,2.824643414,,,,,,1194.620874,-19.47863253,0.455125078,208280.2655,0.852037569,0.847862709,3.942857478,Ol1A
539,2.824643414,,,,,,1194.620874,-19.47863253,0.455125078,208280.2655,0.852037569,0.847862709,3.942857478,Ol1A
540,0.400000434,,,,,,1187.209299,-18.32954519,0.381911968,196128.9986,0.852122205,0.848083779,5.210631868,Ol1A
541,0.235199292,,,,,,1205.475434,-18.5437277,0.510259391,182376.89,0.851897393,0.848058758,5.453827145,Ol1A
542,0.176223636,,,,,,1210.6628,-18.61468851,0.419766732,184997.8783,0.8516651,0.848013167,3.504583835,Ol1A
543,0.176223636,,,,,,1210.6628,-18.61468851,0.419766732,184997.8783,0.8516651,0.848013167,3.504583835,Ol1A
544,0.284275946,,,,,,1219.61515,-19.20933888,0.346663738,182264.7925,0.852212018,0.847882282,1.793105912,Ol1A
545,0.284275946,,,,,,1219.61515,-19.20933888,0.346663738,182264.7925,0.852212018,0.847882282,1.793105912,Ol1A
546,0.511602613,,,,,,1198.055516,-18.79507185,0.483625224,189120.4381,0.852094505,0.847903348,5.219130505,Ol1A
547,0.840167191,,,,,,1191.682997,-17.79640791,0.483761243,200791.7578,0.852291583,0.848057769,0.992643084,Ol1A
548,16.83457536,,,,,,1175.244545,-18.22234473,0.388344305,232878.4185,0.85225358,0.847906231,5.262263172,Ol1A
549,16.83457536,,,,,,1175.244545,-18.22234473,0.388344305,232878.4185,0.85225358,0.847906231,5.262263172,Ol1A
550,2.535336278,,,,,,1200.454855,-18.92698284,0.3903598,202855.5854,0.85167351,0.847955772,3.667500226,Ol1A
551,0.668613983,,,,,,1207.081248,-18.27646643,0.318460563,201148.7439,0.852376102,0.848047167,4.498261453,Ol1A
552,0.668613983,,,,,,1207.081248,-18.27646643,0.318460563,201148.7439,0.852376102,0.848047167,4.498261453,Ol1A
553,10.93307835,,,,,,1217.91411,-18.66893063,0.358398843,235701.6924,0.85200644,0.848046022,6.168816082,Ol1A
554,1.388760776,,,,,,1213.01473,-17.87485235,0.383320558,212082.0915,0.852269842,0.848039693,5.346839073,Ol1A
555,0.45656112,,,,,,1213.834296,-18.76107597,0.355990637,200110.4773,0.85169982,0.848015509,4.286032845,Ol1A
556,0.818264606,,,,,,1206.161732,-18.14416419,0.490024365,214288.8036,0.851848706,0.847957108,6.121892102,Ol1A
557,3.805725905,,,,,,1191.162188,-18.30526327,0.393508582,219211.5086,0.852106231,0.848033942,0.890040548,Ol1A
558,3.805725905,,,,,,1191.162188,-18.30526327,0.393508582,219211.5086,0.852106231,0.848033942,0.890040548,Ol1A
559,0.249975579,,,,,,1203.092508,-18.89869621,0.378657914,188241.6663,0.852182631,0.847972852,2.691048327,Ol1A
560,0.611421378,,,,,,1195.84207,-18.69487686,0.385290521,186025.0233,0.851625179,0.847883211,2.230554906,Ol1A
561,2.071487169,,,,,,1196.584783,-18.95803434,0.455024847,203893.2011,0.851760872,0.848088025,0.978562371,Ol1A
562,0.933872539,,,,,,1197.085809,-17.99445931,0.430491187,204497.96,0.851931781,0.847977006,2.344315852,Ol1A
563,8.801407376,,,,,,1220.17059,-19.58800117,0.377696222,218636.0547,0.851653729,0.847969335,1.455995742,Ol1A
564,0.236280182,,,,,,1193.376831,-18.64782737,0.278900003,186619.7578,0.852038544,0.847893542,4.363666969,Ol1A
565,0.399428108,,,,,,1213.383046,-18.55468273,0.344551246,204072.8986,0.851894816,0.848024578,6.591211841,Ol1A
566,0.589614935,,,,,,1187.666626,-18.48236916,0.321295811,205440.7511,0.852087584,0.848018883,5.009387488,Ol1A
567,0.395007882,,,,,,1202.701514,-19.15425456,0.411025953,194355.1557,0.852286712,0.84793349,4.050155656,Ol1A
568,2.819369876,,,,,,1195.355492,-19.33381056,0.476116401,211371.2276,0.851800085,0.847914459,6.898672962,Ol1A
569,2.472366564,,,,,,1213.627921,-18.47120225,0.350067492,223063.2525,0.852157478,0.84799703,4.190383872,Ol1A
570,2.048702934,,,,,,1225.790534,-18.32651307,0.493179523,218829.7687,0.85203053,0.847921979,3.822464954,Ol1A
571,2.048702934,,,,,,1225.790534,-18.32651307,0.493179523,218829.7687,0.85203053,0.847921979,3.822464954,Ol1A
572,0.455507868,,,,,,1195.190228,-18.21984706,0.522118215,192677.6552,0.851578727,0.848055977,3.766880614,Ol1A
573,0.455507868,,,,,,1195.190228,-18.21984706,0.522118215,192677.6552,0.851578727,0.848055977,3.766880614,Ol1A
574,0.242357816,,,,,,1211.821102,-17.54011922,0.38058051,181266.7959,0.851878611,0.847900589,4.574227004,Ol1A
575,3.30846177,,,,,,1236.82275,-19.24550738,0.38661082,211177.2388,0.851674854,0.847881652,1.690521865,Ol1A
576,0.533900522,,,,,,1202.659502,-18.63473298,0.337236417,187756.5117,0.851967106,0.848012307,4.124857287,Ol1A
577,0.533900522,,,,,,1202.659502,-18.63473298,0.337236417,187756.5117,0.851967106,0.848012307,4.124857287,Ol1A
578,1.222578142,,,,,,1223.278099,-18.87513198,0.383604853,208887.6457,0.852332484,0.848034511,4.949333906,Ol1A
579,1.222578142,,,,,,1223.278099,-18.87513198,0.383604853,208887.6457,0.852332484,0.848034511,4.949333906,Ol1A
580,5.109092188,,,,,,1201.013189,-18.58325359,0.398479253,220331.2481,0.852474251,0.847975527,2.284693495,Ol1A
581,2.656541431,,,,,,1220.099628,-19.03520928,0.384351993,214689.7676,0.852437078,0.848017762,2.955925434,Ol1A
582,2.656541431,,,,,,1220.099628,-19.03520928,0.384351993,214689.7676,0.852437078,0.848017762,2.955925434,Ol1A
583,1.09548542,,,,,,1219.320131,-18.61337708,0.4053774,206231.0607,0.851853654,0.84798453,0.451714336,Ol1A
584,3.16349169,,,,,,1216.685577,-19.16939347,0.464129184,218854.421,0.851694758,0.84806274,3.540976626,Ol1A
585,0.694724087,,,,,,1221.45655,-19.15246519,0.377880793,199799.3185,0.851956674,0.848059537,0.832858695,Ol1A
586,2.859956741,,,,,,1218.080696,-17.54571895,0.370480253,216892.7977,0.851857575,0.847886154,1.526551177,Ol1A
587,0.367869361,,,,,,1223.183266,-18.20756179,0.352215541,196817.9057,0.851996729,0.847904319,6.657550265,Ol1A
588,0.15879301,,,,,,1231.384059,-18.80672734,0.448943879,179110.1218,0.851763495,0.848022374,5.904569102,Ol1A
589,0.15879301,,,,,,1231.384059,-18.80672734,0.448943879,179110.1218,0.851763495,0.848022374,5.904569102,Ol1A
590,0.425145482,,,,,,1219.181196,-18.58199794,0.47457088,198735.1192,0.851768465,0.848078145,4.568719788,Ol1A
591,0.101512903,,,,,,1196.844134,-18.67516364,0.419271137,169230.7468,0.852095861,0.848071737,3.136735168,Ol1A
592,3.191601916,,,,,,1208.092593,-18.51689616,0.276339691,210478.3379,0.85210783,0.847940213,3.502576113,Ol1A
593,1.028352385,,,,,,1248.368512,-18.44564377,0.43310383,201822.5414,0.852044023,0.848048683,1.463409634,Ol1A
594,0.491217444,,,,,,1202.494193,-17.30607426,0.355421015,194709.0536,0.852096703,0.847894478,1.691393028,Ol1A
595,0.38544206,,,,,,1204.551381,-19.28326254,0.701759306,196308.3442,0.8517694,0.847897837,6.238137969,Ol1A
596,1.319991563,,,,,,1188.472174,-18.56362348,0.505630623,211391.967,0.852316514,0.847963112,4.954486673,Ol1A
597,1.02951587,,,,,,1224.113248,-19.18347299,0.544679286,202779.1045,0.852377755,0.848034127,3.181490493,Ol1A
598,1.034394517,,,,,,1188.520904,-17.46127694,0.464105672,200042.5273,0.852437479,0.847996267,2.153330357,Ol1A
599,1.900035456,,,,,,1195.058072,-17.60318446,0.457924086,207635.9586,0.852233031,0.84802534,4.100340669,Ol1A
600,2.783061813,,,,,,1206.262318,-16.91571907,0.396233029,216441.4669,0.852409996,0.848023032,2.470182307,Ol1A
601,4.023935329,,,,,,1218.19707,-18.60977675,0.389854835,233293.5004,0.851597927,0.84797575,6.301810527,Ol1A
602,0.528533118,,,,,,1219.258883,-18.22154956,0.45172757,203403.318,0.852071447,0.847968352,3.743789732,Ol1A
603,0.528533118,,,,,,1219.258883,-18.22154956,0.45172757,203403.318,0.852071447,0.847968352,3.743789732,Ol1A
604,0.965628193,,,,,,1200.201134,-18.81072521,0.323117632,205724.367,0.851908328,0.847917355,4.332038899,Ol1A
605,0.354823156,,,,,,1202.153716,-18.2396541,0.516862247,201665.4204,0.851735115,0.847990276,5.477780827,Ol1A
606,0.354823156,,,,,,1202.153716,-18.2396541,0.516862247,201665.4204,0.851735115,0.847990276,5.477780827,Ol1A
607,1.558936455,,,,,,1180.817924,-18.00418594,0.482416095,210200.0357,0.852094517,0.847911187,4.495194961,Ol1A
608,1.010775338,,,,,,1221.874522,-19.09511007,0.597198338,205921.5922,0.851913135,0.847949219,2.667344394,Ol1A
609,1.010775338,,,,,,1221.874522,-19.09511007,0.597198338,205921.5922,0.851913135,0.847949219,2.667344394,Ol1A
610,0.350144738,,,,,,1197.720384,-17.64860257,0.472100899,184223.5106,0.851687458,0.848074731,0.318528765,Ol1A
611,0.350144738,,,,,,1197.720384,-17.64860257,0.472100899,184223.5106,0.851687458,0.848074731,0.318528765,Ol1A
612,2.583817899,,,,,,1227.397914,-18.63815422,0.350192739,213834.3517,0.852392415,0.847948696,2.824774648,Ol1A
613,6.351890979,,,,,,1217.270762,-17.89983353,0.404034919,218763.5162,0.851658253,0.848016841,0.995468733,Ol1A
614,0.578833303,,,,,,1210.117293,-18.22353818,0.346626788,202193.9769,0.851753851,0.847904844,5.189652123,Ol1A
615,0.518063084,,,,,,1210.102149,-18.85604679,0.452317064,189836.6806,0.851805448,0.847871282,2.023221785,Ol1A
616,0.518063084,,,,,,1210.102149,-18.85604679,0.452317064,189836.6806,0.851805448,0.847871282,2.023221785,Ol1A
617,0.939510115,,,,,,1191.279891,-18.76957032,0.427604521,189801.1286,0.851618315,0.847967852,3.111489849,Ol1A
618,0.939510115,,,,,,1191.279891,-18.76957032,0.427604521,189801.1286,0.851618315,0.847967852,3.111489849,Ol1A
619,0.198037619,,,,,,1185.912673,-19.26376904,0.342593674,172821.4447,0.851879242,0.847999536,4.950053095,Ol1A
620,6.047939817,,,,,,1212.13343,-18.69844979,0.305057041,227203.8553,0.851549619,0.848028882,6.966657255,Ol1A
621,6.047939817,,,,,,1212.13343,-18.69844979,0.305057041,227203.8553,0.851549619,0.848028882,6.966657255,Ol1A
622,0.108304604,,,,,,1203.286705,-18.38031576,0.49293324,174740.4886,0.851843456,0.848015799,6.680490189,Ol1A
623,0.530131435,,,,,,1192.304533,-18.88020082,0.169656366,200291.8014,0.852016671,0.848077274,5.592574009,Ol1A
624,0.530131435,,,,,,1192.304533,-18.88020082,0.169656366,200291.8014,0.852016671,0.848077274,5.592574009,Ol1A
625,0.280507238,,,,,,1202.936913,-19.49485557,0.317550595,185678.8732,0.851979775,0.847918744,6.459366247,Ol1A
626,1.731542696,,,,,,1220.870074,-18.31598621,0.264830665,211717.7206,0.851798104,0.84787943,4.356783953,Ol1A
627,1.731542696,,,,,,1220.870074,-18.31598621,0.264830665,211717.7206,0.851798104,0.84787943,4.356783953,Ol1A
628,0.599834762,,,,,,1207.378169,-18.31609798,0.414022008,195953.5114,0.851569901,0.84797373,2.568220023,Ol1A
629,0.758416818,,,,,,1199.494124,-18.80822854,0.299474046,206743.1816,0.852165274,0.847948922,4.947363696,Ol1A
630,7.007840739,,,,,,1200.581012,-18.7515432,0.504956792,234755.9214,0.851948032,0.848028513,4.786935215,Ol1A
631,0.990596189,,,,,,1185.463276,-18.4928989,0.322518901,211640.6628,0.852000754,0.847985214,5.105109025,Ol1A
632,0.257493202,,,,,,1209.05518,-18.61809124,0.618889136,179536.2588,0.852240535,0.8479183,1.130779282,Ol1A
633,0.126211334,,,,,,1188.06596,-18.19247912,0.344823806,175464.8952,0.851912355,0.84808112,4.947069377,Ol1A
634,1.252714162,,,,,,1201.536209,-18.54266944,0.47420884,214403.1504,0.851606603,0.848023258,6.830654264,Ol1A
635,1.252714162,,,,,,1201.536209,-18.54266944,0.47420884,214403.1504,0.851606603,0.848023258,6.830654264,Ol1A
636,0.516930202,,,,,,1234.494763,-18.4013725,0.435269345,201959.2414,0.851798718,0.848065208,6.404821965,Ol1A
637,1.940400561,,,,,,1197.674732,-18.65909114,0.386007836,207470.2608,0.851740553,0.848001689,6.654936119,Ol1A
638,1.272824126,,,,,,1200.491815,-18.65586387,0.625442912,199513.7167,0.851833967,0.847867835,3.383217896,Ol1A
639,0.60190234,,,,,,1169.607727,-18.22342805,0.289753968,186934.745,0.851995715,0.848062065,2.637735233,Ol1A
640,0.125572125,,,,,,1193.50861,-17.78680843,0.44846091,176398.2717,0.851843551,0.848077402,1.706008517,Ol1A
641,0.125572125,,,,,,1193.50861,-17.78680843,0.44846091,176398.2717,0.851843551,0.848077402,1.706008517,Ol1A
642,1.089255535,,,,,,1183.849711,-18.58855857,0.515985069,191657.0491,0.8519977,0.847977015,1.49877788,Ol1A
643,3.145260301,,,,,,1207.171901,-18.80833336,0.324125149,210955.5954,0.852301387,0.847944007,2.118766719,Ol1A
644,1.163649234,,,,,,1184.933474,-18.26279351,0.451730996,199443.7912,0.85222628,0.848071711,0.683652442,Ol1A
645,0.811057554,,,,,,1197.142188,-18.43648067,0.434549051,204573.5311,0.85204203,0.848080326,4.709243834,Ol1A
646,0.550375856,,,,,,1216.364927,-18.6183271,0.422823606,193196.2637,0.852130951,0.848079665,1.246196868,Ol1A
647,0.712976543,,,,,,1225.404202,-18.20382467,0.432244671,210221.472,0.852296828,0.847975042,5.0843225,Ol1A
648,3.284157589,,,,,,1201.506173,-19.14720772,0.423130674,207059.7901,0.851572281,0.84799946,3.436201402,Ol1A
649,0.695168385,,,,,,1184.412223,-19.2731693,0.288439803,197458.9495,0.85167137,0.847903917,6.915121259,Ol1A
650,0.695168385,,,,,,1184.412223,-19.2731693,0.288439803,197458.9495,0.85167137,0.847903917,6.915121259,Ol1A
651,1.321889678,,,,,,1183.734163,-19.3307196,0.47020856,200041.7736,0.851908193,0.848083137,1.024246576,Ol1A
652,1.420525153,,,,,,1205.542835,-18.35711368,0.463942446,202677.5731,0.851759826,0.848057581,4.415093283,Ol1A
653,1.235343133,,,,,,1201.837955,-18.66506062,0.360184232,202389.33,0.851856257,0.848068819,4.835098093,Ol1A
654,1.170553559,,,,,,1218.750609,-18.3629786,0.450646857,211102.014,0.852367166,0.848000587,3.763286768,Ol1A
655,0.859391983,,,,,,1222.64881,-18.71619432,0.471313318,210004.7335,0.852100045,0.848023824,4.123867566,Ol1A
656,3.601135812,,,,,,1196.058478,-18.08516639,0.586454485,216597.2813,0.851695891,0.847926864,2.477939368,Ol1A
657,0.294603432,,,,,,1207.296951,-19.36752051,0.481314436,187705.4857,0.851992537,0.848064424,2.435549398,Ol1A
658,0.294603432,,,,,,1207.296951,-19.36752051,0.481314436,187705.4857,0.851992537,0.848064424,2.435549398,Ol1A
659,0.489962032,,,,,,1214.657312,-18.16316814,0.345797632,193855.2524,0.851853276,0.848062236,5.326394847,Ol1A
660,0.18590244,,,,,,1213.185102,-18.05823811,0.355168528,195177.1853,0.851950248,0.848049462,5.820750158,Ol1A
661,0.925791597,,,,,,1208.420309,-19.27183183,0.427913842,191862.2608,0.851656481,0.847990827,3.625987906,Ol1A
