    0.100292109780019114E+02    0.613810225970236232E+02    0.117986769024339492E+04    0.120589700632459244E+04   -0.187775463456306433E+02    0.492829886322117938E+00    0.225901576875560975E+06    0.849059350570444238E+00    0.835630532414221916E+00    0.850974926464911796E+00    0.117493615059664137E+03    0.334529070774658237E+02   -0.327724039766564914E+02
    0.647168747561499025E+01    0.394238374018904523E+02    0.118634596000929537E+04    0.122283504898400111E+04   -0.185993977535960155E+02    0.347186824935116656E+00    0.223949748376688687E+06    0.848722107561288186E+00    0.835935852857842221E+00    0.851154003589100872E+00    0.116550024867479010E+03    0.338325072370999322E+02   -0.327632017455973923E+02
    0.217623282045004002E+00    0.111249327502496058E+02    0.119437282270051514E+04    0.119930639691563215E+04   -0.186807346855524905E+02    0.528687052041341810E+00    0.203403256067431532E+06    0.849292574053482907E+00    0.835974086770471470E+00    0.850757083539646075E+00    0.118327714764423234E+03    0.345797807626781193E+02   -0.327158661192457885E+02
    0.102562406577302112E+01    0.503066944857615894E+01    0.117285509095563907E+04    0.118935918031836468E+04   -0.192375590418698970E+02    0.375795645212932794E+00    0.195415432815785171E+06    0.849349775242728255E+00    0.836805174519557715E+00    0.851412800378537726E+00    0.122138748696539295E+03    0.308391998843815820E+02   -0.326897107111941310E+02
    0.199896031989776707E+00    0.198670789269240124E+02    0.118923912152258504E+04    0.120336079643495350E+04   -0.187772176133537485E+02    0.399991104568757583E+00    0.209561568930390960E+06    0.849086020626651394E+00    0.836113685740281665E+00    0.851242632613797290E+00    0.118489647263936462E+03    0.328593208632476177E+02   -0.326839868638338729E+02
    0.105131594733789968E+00    0.152353022459324627E+01    0.119020889974389615E+04    0.120879010265128227E+04   -0.191945894552191092E+02    0.453667538851571017E+00    0.182553037360986462E+06    0.848345912054387918E+00    0.836653761775732474E+00    0.850665823400068355E+00    0.119077345152760870E+03    0.316721371609213946E+02   -0.326663652582529735E+02
    0.640774344636459858E+01    0.640651298889918195E+02    0.117248541373810281E+04    0.121145939887468376E+04   -0.186489395913517733E+02    0.407394991647100579E+00    0.233004632898880402E+06    0.848574374646216545E+00    0.836732627565423659E+00    0.850528485585871796E+00    0.118117934478855716E+03    0.333718464215984341E+02   -0.326487260944111597E+02
    0.186246102410069825E+01    0.312458346506797646E+02    0.116929371439409579E+04    0.121067611877757099E+04   -0.177612306807477331E+02    0.339738634885062951E+00    0.219841799283861095E+06    0.849291466625035629E+00    0.836223188788278282E+00    0.851748473463840639E+00    0.120968108260356701E+03    0.305022494690182455E+02   -0.326309462164480806E+02
    0.127266340613468820E+01    0.185274766776734694E+02    0.119907506737281551E+04    0.120299715972257422E+04   -0.191733925376903436E+02    0.522371463288747173E+00    0.208346682159614342E+06    0.849338812116222974E+00    0.835879629725300388E+00    0.850862831812807641E+00    0.119220493903202708E+03    0.321400766848723833E+02   -0.326160250123032398E+02
    0.910688396207161022E+00    0.235151987138507668E+01    0.116212936547141635E+04    0.120275437851970264E+04   -0.176356697485922496E+02    0.388192765192355516E+00    0.188727235631438467E+06    0.848833681783521588E+00    0.836469888290111818E+00    0.851477702704723227E+00    0.119530013819330776E+03    0.307045867083628110E+02   -0.326085273856845959E+02
    0.379818287589432524E+01    0.356448467365639132E+02    0.120879344574984520E+04    0.122306210656971871E+04   -0.182565665882266082E+02    0.389416620423722826E+00    0.226688210721948592E+06    0.848367516204038719E+00    0.836690852289772691E+00    0.850915468494504612E+00    0.119086035742925446E+03    0.309521564718176450E+02   -0.325984232309301802E+02
    0.645364683758505198E+00    0.332164266699900246E+01    0.117635734267593170E+04    0.120895660451563208E+04   -0.192532848553521774E+02    0.342760690326552042E+00    0.191861509330551053E+06    0.848928909234205609E+00    0.836270269224329121E+00    0.850868341229422898E+00    0.117055585393772802E+03    0.331769869724531574E+02   -0.325905861100199772E+02
    0.181452021771621674E+00    0.159188732257749805E+02    0.118773938096072220E+04    0.121608139866308147E+04   -0.179690786053461125E+02    0.257329376971061174E+00    0.212355742404541408E+06    0.848749403256642276E+00    0.835752627580722773E+00    0.850885950067874597E+00    0.115972042211819954E+03    0.340682326720142115E+02   -0.325888292410874172E+02
    0.206282248571924232E+00    0.110414359287406981E+03    0.117279109516608924E+04    0.119678240653776652E+04   -0.183453583505648048E+02    0.471954846468484290E+00    0.235512866114637349E+06    0.849097223104719245E+00    0.836651830275107034E+00    0.850553229875846473E+00    0.118883756395441722E+03    0.333502284617707261E+02   -0.325351935020210163E+02
    0.535411440490820345E+00    0.520084009263412881E+02    0.117215822398624368E+04    0.121138819512188888E+04   -0.180996359576617607E+02    0.467486338595387407E+00    0.227801441029457346E+06    0.849028174583075002E+00    0.836184581295459028E+00    0.851361026495853879E+00    0.119717167273407071E+03    0.327510556073152088E+02   -0.325211778140535515E+02
    0.384017616849159471E+00    0.882555570882298568E+01    0.120766868207642233E+04    0.120020458697578101E+04   -0.189982228600385312E+02    0.239352579592446602E+00    0.201427116374219826E+06    0.849382085545470122E+00    0.836350940985615576E+00    0.851284871345067695E+00    0.120563574298690469E+03    0.327648344954466566E+02   -0.325140362346117868E+02
    0.307385815854076705E+00    0.337351883394292216E+02    0.118349421334576550E+04    0.120683554108097383E+04   -0.188963440512373779E+02    0.400435025443414860E+00    0.216435239951459662E+06    0.849408014189403815E+00    0.836330886443147570E+00    0.851506276954072105E+00    0.119988076024370287E+03    0.297819787906741169E+02   -0.325014314527118984E+02
    0.200123934987023022E+00    0.136811373155485594E+02    0.117600077172370811E+04    0.119790040561672799E+04   -0.195177935380833603E+02    0.449469296845770971E+00    0.207772967516143515E+06    0.848829993809944727E+00    0.836558794476202627E+00    0.851055662495066811E+00    0.118629766563462198E+03    0.303455875360704823E+02   -0.324925202418854369E+02
    0.538064898608025866E+00    0.112727459217868353E+01    0.116034431845711720E+04    0.120022419869254190E+04   -0.186345499730189488E+02    0.632115444618447708E+00    0.178153553508655488E+06    0.848974163907316948E+00    0.836732117101475437E+00    0.851249611343907642E+00    0.120899008355279264E+03    0.299387652823057735E+02   -0.324722294001204119E+02
    0.103638249248893796E+00    0.650935732120835819E+01    0.118539685958262567E+04    0.119500786648660755E+04   -0.193204156904047046E+02    0.383260587060502866E+00    0.197594746326200315E+06    0.849116185820328884E+00    0.836637305336930037E+00    0.851771806820496469E+00    0.120854353631359515E+03    0.287360595863080412E+02   -0.324466056247547101E+02
    0.254749848922712907E+00    0.305544465682656119E+01    0.119510187364067656E+04    0.119681372830537339E+04   -0.183160204545822189E+02    0.344348560336090959E+00    0.191844285002992023E+06    0.849174433447380195E+00    0.836475495784769874E+00    0.850347480750148987E+00    0.120901925128891179E+03    0.335722476512224830E+02   -0.324404485963751839E+02
    0.249572696257056315E+01    0.348262778683253202E+02    0.117908084568536083E+04    0.118620975998713584E+04   -0.183399505156328182E+02    0.316629561017777783E+00    0.218474416331954999E+06    0.849396077946295458E+00    0.836840650988505796E+00    0.851311318123621263E+00    0.121683154177780125E+03    0.295171212475051874E+02   -0.324288020661954661E+02
    0.999661615695755734E+00    0.105883334570333432E+02    0.117879198449845785E+04    0.121072876017714566E+04   -0.188696990734947043E+02    0.361308921178116860E+00    0.201362180990925553E+06    0.849383414664520831E+00    0.835502141503031259E+00    0.851221650544016661E+00    0.117556644745729656E+03    0.336560752660049047E+02   -0.324273356979167815E+02
    0.121451246882942593E+00    0.898002876235298331E+01    0.119441296362862340E+04    0.121510098887677054E+04   -0.175857473337318488E+02    0.320270132957983344E+00    0.207143809373963071E+06    0.848405755483214841E+00    0.836320899000229656E+00    0.851195360491785458E+00    0.118629913725827492E+03    0.317049389201508980E+02   -0.324108953868572911E+02
    0.905460961756313298E+00    0.647256674063766013E+01    0.117726980647711230E+04    0.121075330202667578E+04   -0.186291459132845354E+02    0.264970588509029326E+00    0.198300137799813383E+06    0.848863071501658961E+00    0.836345925459045958E+00    0.851616940090139884E+00    0.118933707305473305E+03    0.299585747475236595E+02   -0.324105321351554352E+02
    0.363657789360984196E+00    0.713993682290178366E+01    0.117778544624882170E+04    0.120469406398098340E+04   -0.178961323826281635E+02    0.420004632053705307E+00    0.200235701259809517E+06    0.849142705197984515E+00    0.835974415152444861E+00    0.851200134010009490E+00    0.117327465069104250E+03    0.333950161442213300E+02   -0.323967857566957775E+02
    0.655291870618878503E+00    0.148572045361357574E+02    0.117761649638665881E+04    0.119911111849434633E+04   -0.188100918542918656E+02    0.460536611753598057E+00    0.214029601479748904E+06    0.848883481581495514E+00    0.836902845908779724E+00    0.850431999742400135E+00    0.120056134608559489E+03    0.318256230032463634E+02   -0.323885179348062238E+02
    0.125011611396158084E+01    0.530156403759094541E+01    0.119753705389458105E+04    0.123446432036246233E+04   -0.178222904037428975E+02    0.417578241606374301E+00    0.205701342404610245E+06    0.848760656983732931E+00    0.836852622080827557E+00    0.850035822998152168E+00    0.119497076891268591E+03    0.323392442728630769E+02   -0.323857784476410373E+02
    0.607206659860190712E+01    0.121310294436624151E+02    0.115417291731256228E+04    0.120792754624847544E+04   -0.174247429271468732E+02    0.341406274357272221E+00    0.211720300888829224E+06    0.848896680046456353E+00    0.836049138223602162E+00    0.850755618300751970E+00    0.117580132891287889E+03    0.334173132661443333E+02   -0.323742023604475975E+02
    0.103720570419332248E+01    0.400343377933715558E+02    0.119098744355926328E+04    0.120501990169925739E+04   -0.185385385856843321E+02    0.414078189017339837E+00    0.219870489402162493E+06    0.849195187232732462E+00    0.835772601678755112E+00    0.851423603979422849E+00    0.119096822696429982E+03    0.333060984970711331E+02   -0.323736103632103323E+02
    0.215829465033187673E+00    0.509816597060528842E+00    0.121055448966002905E+04    0.122158012366464163E+04   -0.184375528779276188E+02    0.497078279380382460E+00    0.173226815433026903E+06    0.849146008035554289E+00    0.836275219402378145E+00    0.850629814141956486E+00    0.119379043080452277E+03    0.334951352555463373E+02   -0.323503716797036205E+02
    0.116201385458391204E+00    0.585221420508976653E+01    0.120178817922494250E+04    0.121108638366531250E+04   -0.181950402871384753E+02    0.388664390280708538E+00    0.199283072656879900E+06    0.849104180565545374E+00    0.836388474843059004E+00    0.851773254350964848E+00    0.120556935424993299E+03    0.296243534133960722E+02   -0.323076700402381150E+02
    0.131338108592188946E+00    0.134526915711616351E+02    0.120399726303430020E+04    0.120077753178560033E+04   -0.183341769478874603E+02    0.535077357951913912E+00    0.214062166062538978E+06    0.848632622040947693E+00    0.836922854051978860E+00    0.851035039991451581E+00    0.120130021969381175E+03    0.317045788600951184E+02   -0.322842210416334652E+02
    0.192131632894021820E+01    0.134165935492421102E+02    0.116399740199950838E+04    0.118814477354416090E+04   -0.180517043874166099E+02    0.351005569351297675E+00    0.206543690632433572E+06    0.848980996651324094E+00    0.836081220612869269E+00    0.851252713617528300E+00    0.119253868299256567E+03    0.339535205819648453E+02   -0.322697245034714726E+02
    0.129204808804331228E+01    0.121010441515837481E+02    0.117364591121054104E+04    0.121816062897232064E+04   -0.188810723267165876E+02    0.627609557106563853E+00    0.208659986646753794E+06    0.848876377696254125E+00    0.836618766939090541E+00    0.851393347987357330E+00    0.118847051738340184E+03    0.288021235527672843E+02   -0.322571184150855998E+02
    0.782896712706768083E+00    0.595223052511808106E+02    0.119592544432858517E+04    0.120099145539433107E+04   -0.184881693991912748E+02    0.441943822543726161E+00    0.227868705095094047E+06    0.848974346577885397E+00    0.836696160617561024E+00    0.851469388520530668E+00    0.121980771977706326E+03    0.315391857838783558E+02   -0.322416632507007108E+02
    0.403633873530185117E+01    0.241242306325978788E+02    0.118902350483278133E+04    0.120520364527702009E+04   -0.176418792086185157E+02    0.407623504160450068E+00    0.218724275369435694E+06    0.848842676612735603E+00    0.836758966757073619E+00    0.851822025944032890E+00    0.120273502932374697E+03    0.291337603244627630E+02   -0.322385519543192629E+02
    0.405800369723469512E+01    0.206337722785181441E+02    0.121295377813384425E+04    0.120617534184621627E+04   -0.184548490355917600E+02    0.354994276354738791E+00    0.218427894450405147E+06    0.848622736079656104E+00    0.836568266643174852E+00    0.850302528438301564E+00    0.119022447374098476E+03    0.327221565680399351E+02   -0.322353355723947743E+02
    0.139091571416794985E+00    0.191564590289304792E+01    0.119690153430929263E+04    0.120437268753484773E+04   -0.190068753170433702E+02    0.429045864768150820E+00    0.181013488245260378E+06    0.849407399372212213E+00    0.835706377471192363E+00    0.850860050414589231E+00    0.118665768527634341E+03    0.335219857689619118E+02   -0.322352772331489490E+02
    0.198125048105037749E+01    0.652573111125381899E+01    0.117630340780627489E+04    0.118097229794250188E+04   -0.179326855197549406E+02    0.325929023827362496E+00    0.201364166812463140E+06    0.848932930679697106E+00    0.836549825305000661E+00    0.850469864300298029E+00    0.119392321278046950E+03    0.341958890915285849E+02   -0.322335674872508022E+02
    0.520556698485708180E+00    0.104796451260613175E+02    0.117741606659373588E+04    0.120988321614584470E+04   -0.187937563083053689E+02    0.401707229761334605E+00    0.208112584107065166E+06    0.848385791570793191E+00    0.836489156465543560E+00    0.850639920066589950E+00    0.119191396386699338E+03    0.332292461914016641E+02   -0.322118568862419750E+02
    0.265551879445380001E+00    0.163649748277690654E+01    0.116356062863055627E+04    0.121651827766948850E+04   -0.188578741373873839E+02    0.348007107059574328E+00    0.184542079357669223E+06    0.848488436887421260E+00    0.836386991367620514E+00    0.850725704709810682E+00    0.118166002388514215E+03    0.337743021768087388E+02   -0.321876239562520041E+02
