,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
77,77.0,7700.0,56902.999999996326,17.09130913091309,5.017196760075425,0.5574663066750473
78,78.0,7800.0,57641.99999999627,16.35223522352235,4.995157730329179,0.555017525592131
79,79.0,7900.0,58380.99999999621,15.61316131613161,4.9709579373319945,0.5523286597035549
80,80.0,8000.0,59119.99999999615,14.87408740874087,4.944383894429425,0.549375988269936
81,81.0,8100.0,59858.99999999609,14.13501350135013,4.914275111197177,0.5460305679107974
82,82.0,8200.0,60597.999999996035,13.395939593959397,4.879831244019114,0.5422034715576793
83,83.0,8300.0,61336.99999999598,12.656865686568658,4.841320046209384,0.5379244495788206
84,84.0,8400.0,62075.99999999592,11.917791779177918,4.79828998896206,0.5331433321068956
85,85.0,8500.0,62814.99999999586,11.178717871787178,4.747719932878563,0.5275244369865071
86,86.0,8600.0,63553.9999999958,10.439643964396438,4.688897439484233,0.520988604387137
87,87.0,8700.0,64292.99999999574,9.700570057005692,4.621744901181106,0.5135272112423451
88,88.0,8800.0,65031.999999995685,8.961496149614959,4.545275823477002,0.5050306470530003
89,89.0,8900.0,65770.99999999563,8.222422242224226,4.451516691663453,0.4946129657403837
90,90.0,9000.0,66509.99999999558,7.4833483348334795,4.341237997347219,0.48235977748302433
91,91.0,9100.0,67248.99999999552,6.744274427442747,4.213320254267858,0.4681466949186509
92,92.0,9200.0,67987.99999999546,6.005200520052,4.065504880477665,0.4517227644975183
93,93.0,9300.0,68726.9999999954,5.266126612661267,3.879150660866471,0.4310167400962746
94,94.0,9400.0,69465.99999999534,4.5270527052705205,3.6609771951317076,0.4067752439035231
95,95.0,9500.0,70204.99999999529,3.787978797879788,3.4067655352075645,0.3785295039119516
96,96.0,9600.0,70943.99999999523,3.048904890489041,3.1070945717291307,0.34523273019212564
97,97.0,9700.0,71682.99999999517,2.3098309830983084,2.7246083999267876,0.3027342666585319
98,98.0,9800.0,72421.99999999511,1.5707570757075615,2.2484644860855227,0.24982938734283588
99,99.0,9900.0,73160.99999999505,0.8316831683168289,1.6525607485976699,0.18361786095529667
